,-0.0785,-0.0285,0.0215,0.0715,0.1215,0.1715
0.0250,0.0000,98.1341,98.1341,0.0000,0.0000,0.0000
0.0750,219.6622,219.6622,98.1341,98.1341,0.0000,0.0000
0.1250,219.6622,219.6622,219.6622,0.0000,0.0000,0.0000
