,-0.0627,-0.0127,0.0373,0.0873,0.1373
0.0250,0.0000,99.3658,0.0000,0.0000,0.0000
0.0750,151.9693,151.9693,540.9647,0.0000,0.0000
0.1250,402.2846,402.2846,402.2846,540.9647,0.0000
0.1750,402.2846,402.2846,402.2846,540.9647,0.0000
