,-0.0524,-0.0024,0.0476,0.0976,0.1476
0.0250,0.0000,12637444.0000,0.0000,0.0000,0.0000
0.0750,2227.4607,2227.4607,2227.4607,0.0000,0.0000
0.1250,2227.4607,2227.4607,2227.4607,2227.4607,0.0000
