,-0.0808,-0.0308,0.0192,0.0692,0.1192,0.1692
0.0250,0.0000,1402.9265,21881484.0000,0.0000,0.0000,0.0000
0.0750,1402.9265,1402.9265,21881484.0000,3718.6936,0.0000,0.0000
0.1250,0.0000,0.0000,21881484.0000,3718.6936,3718.6936,3718.6936
