,-0.0715,-0.0215,0.0285,0.0785,0.1285
0.0250,0.0000,29148050.0000,0.0000,0.0000,0.0000
0.0750,0.0000,24356952.0000,22946406.0000,0.0000,0.0000
0.1250,25589836.0000,25589836.0000,24356952.0000,22946406.0000,0.0000
0.1750,25589836.0000,25589836.0000,25589836.0000,0.0000,0.0000
