,-0.0671,-0.0171,0.0329,0.0829,0.1329
0.0250,0.0000,96.9355,0.0000,0.0000,0.0000
0.0750,96.9355,96.9355,221.1673,0.0000,0.0000
0.1250,0.0000,221.1673,221.1673,221.1673,159.0077
