,-0.0266,0.0234,0.0734,0.1234
0.0250,0.0000,0.0000,0.0000,0.0000
0.0750,3478.5942,3596.5410,0.0000,0.0000
0.1250,3478.5942,3478.5942,0.0000,0.0000
