,-0.0971,-0.0471,0.0029,0.0529,0.1029,0.1529
0.0250,0.0000,8295848.0000,8295848.0000,17061288.0000,0.0000,0.0000
0.0750,8295848.0000,8295848.0000,8295848.0000,17061288.0000,5261711.0000,5261711.0000
0.1250,0.0000,8295848.0000,8295848.0000,5261711.0000,5261711.0000,5261711.0000
