,-0.0353,0.0147,0.0647,0.1147
0.0250,0.0000,3589.3638,0.0000,0.0000
0.0750,3805.6519,3795.6323,0.0000,0.0000
0.1250,3795.6323,3795.6323,3795.6323,0.0000
