,-0.0643,-0.0143,0.0357,0.0857,0.1357
0.0250,0.0000,28068318.0000,0.0000,0.0000,0.0000
0.0750,28354820.0000,24550586.0000,4795080.0000,0.0000,0.0000
0.1250,28354820.0000,24550586.0000,4795080.0000,4795080.0000,0.0000
