,-0.1280,-0.0780,-0.0280,0.0220,0.0720,0.1220,0.1720,0.2220
0.0250,0.0000,0.0000,134717200.0000,156056912.0000,0.0000,0.0000,0.0000,0.0000
0.0750,18968216.0000,44255608.0000,61519784.0000,118068544.0000,36403200.0000,68482824.0000,0.0000,0.0000
0.1250,18968216.0000,36716648.0000,61519784.0000,103784880.0000,36403200.0000,67647272.0000,67647272.0000,67647272.0000
