,-0.0866,-0.0366,0.0134,0.0634,0.1134,0.1634
0.0250,0.0000,1831.3348,658.3462,658.3462,0.0000,0.0000
0.0750,1831.3348,1831.3348,658.3462,658.3462,658.3462,658.3462
