,-0.0467,0.0033,0.0533,0.1033
0.0250,0.0000,10828243.0000,0.0000,0.0000
0.0750,8918471.0000,8918471.0000,105.7671,0.0000
0.1250,8918471.0000,105.7671,105.7671,105.7671
