,-0.0597,-0.0097,0.0403,0.0903,0.1403
0.0250,5380116.0000,5380116.0000,12538930.0000,0.0000,0.0000
0.0750,5380116.0000,5380116.0000,12538930.0000,12538930.0000,12538930.0000
