,-0.0966,-0.0466,0.0034,0.0534,0.1034,0.1534
0.0250,0.0000,14063132.0000,14063132.0000,14063132.0000,0.0000,0.0000
0.0750,6421462.5000,14063132.0000,14063132.0000,0.0000,0.0000,0.0000
