,-0.0533,-0.0033,0.0467,0.0967,0.1467
0.0250,0.0000,93.1374,0.0000,0.0000,0.0000
0.0750,93.1374,215.4380,173.6212,0.0000,0.0000
0.1250,215.4380,215.4380,215.4380,173.6212,0.0000
