,-0.1244,-0.0744,-0.0244,0.0256,0.0756,0.1256,0.1756
0.0250,0.0000,0.0000,102088488.0000,247238752.0000,0.0000,0.0000,0.0000
0.0750,63638888.0000,29337750.0000,134727680.0000,174994208.0000,50072648.0000,94560120.0000,83831920.0000
0.1250,48189496.0000,29337750.0000,80457720.0000,80457720.0000,50072648.0000,83831920.0000,83831920.0000
