,-0.0845,-0.0345,0.0155,0.0655,0.1155,0.1655
0.0250,0.0000,0.0000,278.0562,0.0000,0.0000,0.0000
0.0750,0.0000,110.6795,278.0562,621.2449,0.0000,0.0000
0.1250,110.6795,374.3847,374.3847,621.2449,621.2449,0.0000
0.1750,0.0000,374.3847,374.3847,374.3847,0.0000,0.0000
