,-0.1170,-0.0670,-0.0170,0.0330,0.0830,0.1330,0.1830
0.0250,0.0000,0.0000,84253104.0000,132194952.0000,0.0000,0.0000,0.0000
0.0750,0.0000,24264516.0000,84253104.0000,61169928.0000,50538456.0000,0.0000,0.0000
0.1250,24264516.0000,24264516.0000,61169928.0000,61169928.0000,44795208.0000,35137368.0000,35137368.0000
