,-0.0983,-0.0483,0.0017,0.0517,0.1017,0.1517
0.0250,179.4979,81.0894,81.0894,81.0894,0.0000,0.0000
0.0750,179.4979,81.0894,81.0894,0.0000,0.0000,0.0000
