,-0.0902,-0.0402,0.0098,0.0598,0.1098,0.1598
0.0250,0.0000,0.0000,48900100.0000,0.0000,0.0000,0.0000
0.0750,1185.9979,1185.9979,48900100.0000,7241.8091,0.0000,0.0000
0.1250,1185.9979,1185.9979,7241.8091,3098.9939,3098.9939,3098.9939
