,-0.0593,-0.0093,0.0407,0.0907,0.1407
0.0250,0.0000,16048953.0000,0.0000,0.0000,0.0000
0.0750,6213992.5000,16048953.0000,16048953.0000,22511008.0000,0.0000
0.1250,6213992.5000,16048953.0000,16048953.0000,0.0000,0.0000
