,-0.0780,-0.0280,0.0220,0.0720,0.1220,0.1720
0.0250,0.0000,0.0000,449.6734,0.0000,0.0000,0.0000
0.0750,0.0000,243.9758,301.8202,1015.1106,0.0000,0.0000
0.1250,243.9758,301.8202,759.7784,1015.1106,1015.1106,0.0000
0.1750,0.0000,759.7784,759.7784,759.7784,0.0000,0.0000
