,-0.0998,-0.0498,0.0002,0.0502,0.1002,0.1502
0.0250,0.0000,15345608.0000,15345608.0000,5033922.5000,0.0000,0.0000
0.0750,5051324.0000,15345608.0000,15345608.0000,5033922.5000,5033922.5000,5033922.5000
0.1250,5051324.0000,5051324.0000,0.0000,0.0000,0.0000,0.0000
