,-0.0451,0.0049,0.0549,0.1049
0.0250,0.0000,22103648.0000,0.0000,0.0000
0.0750,10341564.0000,10341564.0000,8208005.5000,0.0000
0.1250,10341564.0000,10341564.0000,10341564.0000,8208005.5000
