,-0.0935,-0.0435,0.0065,0.0565,0.1065,0.1565
0.0250,0.0000,0.0000,24886560.0000,0.0000,0.0000,0.0000
0.0750,0.0000,24886560.0000,12802452.0000,13523959.0000,0.0000,0.0000
0.1250,0.0000,12802452.0000,13523959.0000,13523959.0000,13523959.0000,0.0000
0.1750,0.0000,0.0000,13523959.0000,13523959.0000,13523959.0000,0.0000
