,-0.0634,-0.0134,0.0366,0.0866,0.1366
0.0250,11696266.0000,11696266.0000,11696266.0000,1977.8599,0.0000
0.0750,11696266.0000,11696266.0000,1977.8599,1977.8599,1977.8599
