,-0.0824,-0.0324,0.0176,0.0676,0.1176,0.1676
0.0250,0.0000,6649299.0000,29393338.0000,0.0000,0.0000,0.0000
0.0750,8571876.0000,6649299.0000,6649299.0000,13529892.0000,13529892.0000,0.0000
