,-0.1403,-0.0903,-0.0403,0.0097,0.0597,0.1097,0.1597,0.2097
0.0250,0.0000,0.0000,1479.2179,1563.6959,1423.4102,0.0000,0.0000,0.0000
0.0750,1648.4696,1198.8922,1872.4575,289.3733,824.2139,1289.1825,1655.7474,0.0000
0.1250,531.7770,1198.8922,1872.4575,289.3733,824.2139,824.2139,1655.7474,0.0000
