,-0.0635,-0.0135,0.0365,0.0865,0.1365
0.0250,0.0000,255.1995,0.0000,0.0000,0.0000
0.0750,0.0000,131.4240,529.9903,0.0000,0.0000
0.1250,131.4240,529.9903,529.9903,484.4973,0.0000
0.1750,0.0000,0.0000,484.4973,484.4973,0.0000
