,-0.0535,-0.0035,0.0465,0.0965,0.1465
0.0250,15000679.0000,15000679.0000,2518.3977,0.0000,0.0000
0.0750,15000679.0000,15000679.0000,2518.3977,2518.3977,2518.3977
