,-0.0353,0.0147,0.0647,0.1147
0.0250,0.0000,12905657.0000,0.0000,0.0000
0.0750,2560.7720,2560.7720,0.0000,0.0000
0.1250,2560.7720,2560.7720,2585.3909,0.0000
