,-0.0580,-0.0080,0.0420,0.0920,0.1420
0.0250,0.0000,28068318.0000,0.0000,0.0000,0.0000
0.0750,28227990.0000,24550586.0000,4795080.0000,0.0000,0.0000
0.1250,24550586.0000,4795080.0000,4795080.0000,4795080.0000,0.0000
0.1750,24550586.0000,4795080.0000,4795080.0000,4795080.0000,0.0000
