,-0.0535,-0.0035,0.0465,0.0965,0.1465
0.0250,0.0000,24612868.0000,0.0000,0.0000,0.0000
0.0750,11279767.0000,3122582.0000,3122582.0000,0.0000,0.0000
0.1250,11279767.0000,3122582.0000,3122582.0000,3122582.0000,0.0000
