,-0.0365,0.0135,0.0635,0.1135
0.0250,0.0000,18729064.0000,0.0000,0.0000
0.0750,9128771.0000,9128771.0000,0.0000,0.0000
0.1250,9128771.0000,9128771.0000,9128771.0000,0.0000
