,-0.1003,-0.0503,-0.0003,0.0497,0.0997,0.1497,0.1997
0.0250,0.0000,0.0000,109330536.0000,0.0000,0.0000,0.0000,0.0000
0.0750,3099.7668,63829416.0000,35388596.0000,16589.9062,15163.1885,0.0000,0.0000
0.1250,3099.7668,63829416.0000,35388596.0000,15163.1885,8909.5410,8909.5410,0.0000
