,-0.0732,-0.0232,0.0268,0.0768,0.1268
0.0250,0.0000,38965964.0000,0.0000,0.0000,0.0000
0.0750,39902456.0000,28682058.0000,23236126.0000,0.0000,0.0000
0.1250,31420826.0000,31420826.0000,28682058.0000,23236126.0000,0.0000
