,-0.1217,-0.0717,-0.0217,0.0283,0.0783,0.1283,0.1783
0.0250,0.0000,0.0000,272.0012,318.9903,0.0000,0.0000,0.0000
0.0750,166.1881,166.1881,239.3622,358.4444,358.4444,442.9238,0.0000
0.1250,166.1881,166.1881,239.3622,358.4444,358.4444,442.9238,442.9238
