,-0.0733,-0.0233,0.0267,0.0767,0.1267
0.0250,0.0000,42727828.0000,0.0000,0.0000,0.0000
0.0750,1749.3289,4306.2329,7431.9229,0.0000,0.0000
0.1250,4306.2329,4306.2329,7431.9229,7306.6328,0.0000
0.1750,4306.2329,4306.2329,4306.2329,7431.9229,0.0000
