,-0.1377,-0.0877,-0.0377,0.0123,0.0623,0.1123,0.1623,0.2123
0.0250,0.0000,0.0000,26376.9785,197929200.0000,0.0000,0.0000,0.0000,0.0000
0.0750,23381.2383,18232.8164,9588.6836,72175344.0000,25061.4922,19026.1035,35639.7031,0.0000
0.1250,20837.2715,9588.6836,9588.6836,72175344.0000,25061.4922,19026.1035,35639.7031,35639.7031
