,-0.0501,-0.0001,0.0499,0.0999,0.1499
0.0250,0.0000,15229370.0000,0.0000,0.0000,0.0000
0.0750,13353277.0000,15229370.0000,5421915.5000,0.0000,0.0000
0.1250,15359614.0000,9757590.0000,9757590.0000,0.0000,0.0000
0.1750,15359614.0000,9757590.0000,9757590.0000,9757590.0000,0.0000
