,-0.0498,0.0002,0.0502,0.1002
0.0250,0.0000,2292.7156,0.0000,0.0000
0.0750,2484.9924,2484.9924,2484.9924,0.0000
0.1250,2484.9924,2484.9924,2484.9924,2484.9924
