,-0.0839,-0.0339,0.0161,0.0661,0.1161,0.1661
0.0250,0.0000,0.0000,33657728.0000,0.0000,0.0000,0.0000
0.0750,4000.5762,15028507.0000,15028507.0000,5476.0425,0.0000,0.0000
0.1250,0.0000,15028507.0000,15028507.0000,5120.6357,5120.6357,5120.6357
